0,348.0291017
47,348.5982879
113,349.0259029
180,350.3931804
247,351.8494156
313,352.6726566
380,353.4458203
447,353.7927396
513,355.4521494
580,356.5311406
646,352.6773591
714,350.7977077
780,353.346892
846,356.3302537
913,356.6855814
980,356.9285983
1046,357.9547835
1113,360.3876662
1180,362.2490829
1247,364.8558007
1313,368.2922806
1380,370.8480875
1447,371.6861075
1512,373.6084683
1580,374.3108292
1647,377.6346806
1713,381.4534796
1780,385.4709959
1847,390.9363492
1913,391.1556348
1980,396.7828023
2047,403.4749548
2113,412.0621451
2180,416.5773403
2247,424.1578435
2313,431.6988058
2380,438.4633592
2447,446.3294155
2513,458.1962745
2580,469.0930732
2647,475.3026261
2713,481.2411761
2780,490.7151564
2847,502.4311598
2913,511.7724643
2980,523.5958917
3047,541.106723
3113,554.0698214
3180,564.070064
3247,574.0797973
3313,591.4403749
3380,614.3235602
3447,633.2838846
3513,652.0483085
3580,679.6926589
3647,704.9866166
3713,734.9516231
3780,769.0337361
3847,795.1603701
3913,832.1936263
3980,882.8684019
4047,931.7938291
4113,991.6458622
4180,1063.421822
4246,1125.137471
4313,1192.033697
4380,1258.493286
4447,1332.299134
4513,1436.896574
4580,1559.272725
4647,1644.480505
4713,1718.345045
4780,1813.798973
4847,1904.218512
4913,2002.095554
4980,2128.194487
5047,2301.589086
5113,2304.678367
5180,2308.891501
5247,2312.25559
5313,2317.409803
5380,2319.380043
5447,2322.931621
5513,2325.318245
5580,2326.332288
5647,2330.513912
5713,2334.213035
5780,2335.74556
5847,2329.957925
5913,2330.089386
5980,2331.120952
6047,2350.902262
6113,2428.449671
6180,2496.651588
6247,2472.532445
6313,2452.4298
6380,2440.631129
6447,2426.125367
6513,2418.989976
6580,2382.352532
6647,2352.902634
6713,2340.329362
6780,2327.226121
6847,2315.111146
6913,2316.281648
6980,2320.914688
7047,2327.573602
7113,2334.339139
7180,2342.114968
7247,2348.101136
7313,2478.059508
7380,2496.090431
7447,2507.434973
7513,2513.811029
7580,2522.255233
7646,2526.429709
7713,2525.333034
7780,2515.190469
7846,2503.768907
7913,2490.968159
7980,2475.227425
8047,2460.957265
8113,2451.254047
8180,2447.081986
8247,2407.214628
8313,2335.46589
8380,2255.119879
8447,2174.967653
8512,2091.961594
8580,2017.072643
8647,1952.524736
8713,1856.406387
8780,1767.434079
8847,1692.623069
8913,1596.85086
8980,1496.82831
9047,1432.424528
9113,1387.16274
9180,1350.665195
9247,1309.454287
9313,1268.338921
9380,1233.747883
9447,1205.231286
9513,1169.761664
9580,1121.133885
9647,1061.765484
9713,1015.493689
9780,967.6791463
9847,913.4751369
9913,864.8021298
9980,821.9619117
10047,776.0473707
10113,734.0723296
10180,698.4050297
10247,660.0797897
10313,624.8623728
10379,601.7389225
10447,582.5857834
10513,564.3245883
10580,553.4442881
10647,542.1722506
10713,527.3335899
10780,512.2367263
10847,500.7419229
10913,492.5404753
10980,485.4054438
11047,481.2818291
11113,476.8863052
11180,469.8464621
11247,464.0382253
11313,459.7430774
11380,453.4669584
11447,448.4058629
11513,444.7193245
11580,437.7461359
11647,430.5443376
11713,422.9966263
11780,415.208766
11847,408.8482402
11913,402.5644283
11980,397.5040329
12047,394.233943
12113,393.394189
12180,392.8625702
12247,389.6174909
12313,386.5401645
12379,386.5807155
12447,386.132893
12513,383.3635174
12580,381.520365
12647,379.5601272
12713,376.4051111
12780,373.7401998
12847,372.3646091
12913,371.6146108
12980,371.4989618
13047,371.205607
13113,371.1744726
13180,371.1074378
13247,371.1654652
13313,370.9020495
13380,371.0924544
13447,370.8888477
13513,370.6889277
13580,370.6973317
13647,370.5381159
13712,370.6938333
13780,370.9017585
13847,370.6585771
13913,370.8770165
13980,371.0944446
14047,370.9989772
14113,370.9870344
14180,371.108496
14247,371.0616758
14313,370.6741864
14380,371.2064544
